day,hour,minute,amps_avg,kw_avg,amps_min,amps_max,kw_min,kw_max,datetime
10,13,59,0.100333,23.076667,0.100333,0.100333,23.076667,23.076667,2013-12-10 13:59:00.000
10,14,0,0.112,25.76,0.112,0.112,25.76,25.76,2013-12-10 14:00:00.000
10,14,1,0.155167,35.688333,0.155167,0.155167,35.688333,35.688333,2013-12-10 14:01:00.000
10,14,2,0.162167,37.298333,0.162167,0.162167,37.298333,37.298333,2013-12-10 14:02:00.000
10,14,3,0.148167,34.078333,0.148167,0.148167,34.078333,34.078333,2013-12-10 14:03:00.000
10,14,4,0.159833,36.761667,0.159833,0.159833,36.761667,36.761667,2013-12-10 14:04:00.000
10,14,5,0.1575,36.225,0.1575,0.1575,36.225,36.225,2013-12-10 14:05:00.000
10,14,6,0.137667,31.663333,0.137667,0.137667,31.663333,31.663333,2013-12-10 14:06:00.000
10,14,7,0.126,28.98,0.126,0.126,28.98,28.98,2013-12-10 14:07:00.000
10,14,8,0.07,16.1,0.07,0.07,16.1,16.1,2013-12-10 14:08:00.000
10,14,9,0.07,16.1,0.07,0.07,16.1,16.1,2013-12-10 14:09:00.000
10,14,10,0.074667,17.173333,0.074667,0.074667,17.173333,17.173333,2013-12-10 14:10:00.000
10,14,11,0.0875,20.125,0.0875,0.0875,20.125,20.125,2013-12-10 14:11:00.000
10,14,12,0.124833,28.711667,0.124833,0.124833,28.711667,28.711667,2013-12-10 14:12:00.000
10,14,13,0.134167,30.858333,0.134167,0.134167,30.858333,30.858333,2013-12-10 14:13:00.000
10,14,14,0.127167,29.248333,0.127167,0.127167,29.248333,29.248333,2013-12-10 14:14:00.000
10,14,15,0.162167,37.298333,0.162167,0.162167,37.298333,37.298333,2013-12-10 14:15:00.000
10,14,16,0.120167,27.638333,0.120167,0.120167,27.638333,27.638333,2013-12-10 14:16:00.000
10,14,17,0.130667,30.053333,0.130667,0.130667,30.053333,30.053333,2013-12-10 14:17:00.000
10,14,18,0.169167,38.908333,0.169167,0.169167,38.908333,38.908333,2013-12-10 14:18:00.000
10,14,19,0.183167,42.128333,0.183167,0.183167,42.128333,42.128333,2013-12-10 14:19:00.000
10,14,20,0.159833,36.761667,0.159833,0.159833,36.761667,36.761667,2013-12-10 14:20:00.000
10,14,21,0.173833,39.981667,0.173833,0.173833,39.981667,39.981667,2013-12-10 14:21:00.000
10,14,22,0.141167,32.468333,0.141167,0.141167,32.468333,32.468333,2013-12-10 14:22:00.000
10,14,23,0.110833,25.491667,0.110833,0.110833,25.491667,25.491667,2013-12-10 14:23:00.000
10,14,24,0.105,24.15,0.105,0.105,24.15,24.15,2013-12-10 14:24:00.000
10,14,25,0.089833,20.661667,0.089833,0.089833,20.661667,20.661667,2013-12-10 14:25:00.000
10,14,26,0.089833,20.661667,0.089833,0.089833,20.661667,20.661667,2013-12-10 14:26:00.000
10,14,27,0.103833,23.881667,0.103833,0.103833,23.881667,23.881667,2013-12-10 14:27:00.000
10,14,28,0.134167,30.858333,0.134167,0.134167,30.858333,30.858333,2013-12-10 14:28:00.000
10,14,29,0.142333,32.736667,0.142333,0.142333,32.736667,32.736667,2013-12-10 14:29:00.000
10,14,30,0.147,33.81,0.147,0.147,33.81,33.81,2013-12-10 14:30:00.000
10,14,31,0.1715,39.445,0.1715,0.1715,39.445,39.445,2013-12-10 14:31:00.000
10,14,32,0.176167,40.518333,0.176167,0.176167,40.518333,40.518333,2013-12-10 14:32:00.000
10,14,33,0.147,33.81,0.147,0.147,33.81,33.81,2013-12-10 14:33:00.000
10,14,34,0.128333,29.516667,0.128333,0.128333,29.516667,29.516667,2013-12-10 14:34:00.000
10,14,35,0.107333,24.686667,0.107333,0.107333,24.686667,24.686667,2013-12-10 14:35:00.000
10,14,36,0.151667,34.883333,0.151667,0.151667,34.883333,34.883333,2013-12-10 14:36:00.000
10,14,37,0.151667,34.883333,0.151667,0.151667,34.883333,34.883333,2013-12-10 14:37:00.000
10,14,38,0.152833,35.151667,0.152833,0.152833,35.151667,35.151667,2013-12-10 14:38:00.000
10,14,39,0.148167,34.078333,0.148167,0.148167,34.078333,34.078333,2013-12-10 14:39:00.000
10,14,40,0.145833,33.541667,0.145833,0.145833,33.541667,33.541667,2013-12-10 14:40:00.000
10,14,41,0.106167,24.418333,0.106167,0.106167,24.418333,24.418333,2013-12-10 14:41:00.000
10,14,42,0.068833,15.831667,0.068833,0.068833,15.831667,15.831667,2013-12-10 14:42:00.000
10,14,43,0.0735,16.905,0.0735,0.0735,16.905,16.905,2013-12-10 14:43:00.000
10,14,44,0.100333,23.076667,0.100333,0.100333,23.076667,23.076667,2013-12-10 14:44:00.000
10,14,45,0.1645,37.835,0.1645,0.1645,37.835,37.835,2013-12-10 14:45:00.000
10,14,46,0.205333,47.226667,0.205333,0.205333,47.226667,47.226667,2013-12-10 14:46:00.000
10,14,47,0.211167,48.568333,0.211167,0.211167,48.568333,48.568333,2013-12-10 14:47:00.000
10,14,48,0.1645,37.835,0.1645,0.1645,37.835,37.835,2013-12-10 14:48:00.000
10,14,49,0.141167,32.468333,0.141167,0.141167,32.468333,32.468333,2013-12-10 14:49:00.000
10,14,50,0.109667,25.223333,0.109667,0.109667,25.223333,25.223333,2013-12-10 14:50:00.000
10,14,51,0.096833,22.271667,0.096833,0.096833,22.271667,22.271667,2013-12-10 14:51:00.000
10,14,52,0.102667,23.613333,0.102667,0.102667,23.613333,23.613333,2013-12-10 14:52:00.000
10,14,53,0.148167,34.078333,0.148167,0.148167,34.078333,34.078333,2013-12-10 14:53:00.000
10,14,54,0.126,28.98,0.126,0.126,28.98,28.98,2013-12-10 14:54:00.000
10,14,55,0.131833,30.321667,0.131833,0.131833,30.321667,30.321667,2013-12-10 14:55:00.000
10,14,56,0.124833,28.711667,0.124833,0.124833,28.711667,28.711667,2013-12-10 14:56:00.000
10,14,57,0.084,19.32,0.084,0.084,19.32,19.32,2013-12-10 14:57:00.000
10,14,58,0.107333,24.686667,0.107333,0.107333,24.686667,24.686667,2013-12-10 14:58:00.000
10,14,59,0.107333,24.686667,0.107333,0.107333,24.686667,24.686667,2013-12-10 14:59:00.000
10,15,0,0.135333,31.126667,0.135333,0.135333,31.126667,31.126667,2013-12-10 15:00:00.000
10,15,1,0.1645,37.835,0.1645,0.1645,37.835,37.835,2013-12-10 15:01:00.000
10,15,2,0.158667,36.493333,0.158667,0.158667,36.493333,36.493333,2013-12-10 15:02:00.000
10,15,3,0.120167,27.638333,0.120167,0.120167,27.638333,27.638333,2013-12-10 15:03:00.000
10,15,4,0.148167,34.078333,0.148167,0.148167,34.078333,34.078333,2013-12-10 15:04:00.000
10,15,5,0.170333,39.176667,0.170333,0.170333,39.176667,39.176667,2013-12-10 15:05:00.000
10,15,6,0.124833,28.711667,0.124833,0.124833,28.711667,28.711667,2013-12-10 15:06:00.000
10,15,7,0.123667,28.443333,0.123667,0.123667,28.443333,28.443333,2013-12-10 15:07:00.000
10,15,8,0.124833,28.711667,0.124833,0.124833,28.711667,28.711667,2013-12-10 15:08:00.000
10,15,9,0.085167,19.588333,0.085167,0.085167,19.588333,19.588333,2013-12-10 15:09:00.000
10,15,10,0.088667,20.393333,0.088667,0.088667,20.393333,20.393333,2013-12-10 15:10:00.000
10,15,11,0.117833,27.101667,0.117833,0.117833,27.101667,27.101667,2013-12-10 15:11:00.000
10,15,12,0.106167,24.418333,0.106167,0.106167,24.418333,24.418333,2013-12-10 15:12:00.000
10,15,13,0.1015,23.345,0.1015,0.1015,23.345,23.345,2013-12-10 15:13:00.000
10,15,14,0.1015,23.345,0.1015,0.1015,23.345,23.345,2013-12-10 15:14:00.000
10,15,15,0.119,27.37,0.119,0.119,27.37,27.37,2013-12-10 15:15:00.000
10,15,16,0.1295,29.785,0.1295,0.1295,29.785,29.785,2013-12-10 15:16:00.000
10,15,17,0.133,30.59,0.133,0.133,30.59,30.59,2013-12-10 15:17:00.000
10,15,18,0.170333,39.176667,0.170333,0.170333,39.176667,39.176667,2013-12-10 15:18:00.000
10,15,19,0.145833,33.541667,0.145833,0.145833,33.541667,33.541667,2013-12-10 15:19:00.000
10,15,20,0.156333,35.956667,0.156333,0.156333,35.956667,35.956667,2013-12-10 15:20:00.000
10,15,21,0.148167,34.078333,0.148167,0.148167,34.078333,34.078333,2013-12-10 15:21:00.000
10,15,22,0.148167,34.078333,0.148167,0.148167,34.078333,34.078333,2013-12-10 15:22:00.000
10,15,23,0.106167,24.418333,0.106167,0.106167,24.418333,24.418333,2013-12-10 15:23:00.000
10,15,24,0.116667,26.833333,0.116667,0.116667,26.833333,26.833333,2013-12-10 15:24:00.000
10,15,25,0.098,22.54,0.098,0.098,22.54,22.54,2013-12-10 15:25:00.000
10,15,26,0.144667,33.273333,0.144667,0.144667,33.273333,33.273333,2013-12-10 15:26:00.000
10,15,27,0.1435,33.005,0.1435,0.1435,33.005,33.005,2013-12-10 15:27:00.000
10,15,28,0.124833,28.711667,0.124833,0.124833,28.711667,28.711667,2013-12-10 15:28:00.000
10,15,29,0.124833,28.711667,0.124833,0.124833,28.711667,28.711667,2013-12-10 15:29:00.000
10,15,30,0.119,27.37,0.119,0.119,27.37,27.37,2013-12-10 15:30:00.000
10,15,31,0.127167,29.248333,0.127167,0.127167,29.248333,29.248333,2013-12-10 15:31:00.000
10,15,32,0.130667,30.053333,0.130667,0.130667,30.053333,30.053333,2013-12-10 15:32:00.000
10,15,33,0.162167,37.298333,0.162167,0.162167,37.298333,37.298333,2013-12-10 15:33:00.000
10,15,34,0.123667,28.443333,0.123667,0.123667,28.443333,28.443333,2013-12-10 15:34:00.000
10,15,35,0.162167,37.298333,0.162167,0.162167,37.298333,37.298333,2013-12-10 15:35:00.000
10,15,36,0.1715,39.445,0.1715,0.1715,39.445,39.445,2013-12-10 15:36:00.000
10,15,37,0.147,33.81,0.147,0.147,33.81,33.81,2013-12-10 15:37:00.000
10,15,38,0.126,28.98,0.126,0.126,28.98,28.98,2013-12-10 15:38:00.000
10,15,39,0.148167,34.078333,0.148167,0.148167,34.078333,34.078333,2013-12-10 15:39:00.000
10,15,40,0.1015,23.345,0.1015,0.1015,23.345,23.345,2013-12-10 15:40:00.000
10,15,41,0.082833,19.051667,0.082833,0.082833,19.051667,19.051667,2013-12-10 15:41:00.000
10,15,42,0.086333,19.856667,0.086333,0.086333,19.856667,19.856667,2013-12-10 15:42:00.000
10,15,43,0.134167,30.858333,0.134167,0.134167,30.858333,30.858333,2013-12-10 15:43:00.000
10,15,44,0.121333,27.906667,0.121333,0.121333,27.906667,27.906667,2013-12-10 15:44:00.000
10,15,45,0.117833,27.101667,0.117833,0.117833,27.101667,27.101667,2013-12-10 15:45:00.000
10,15,46,0.1575,36.225,0.1575,0.1575,36.225,36.225,2013-12-10 15:46:00.000
10,15,47,0.1715,39.445,0.1715,0.1715,39.445,39.445,2013-12-10 15:47:00.000
10,15,48,0.141167,32.468333,0.141167,0.141167,32.468333,32.468333,2013-12-10 15:48:00.000
10,15,49,0.095667,22.003333,0.095667,0.095667,22.003333,22.003333,2013-12-10 15:49:00.000
10,15,50,0.100333,23.076667,0.100333,0.100333,23.076667,23.076667,2013-12-10 15:50:00.000
10,15,51,0.084,19.32,0.084,0.084,19.32,19.32,2013-12-10 15:51:00.000
10,15,52,0.126,28.98,0.126,0.126,28.98,28.98,2013-12-10 15:52:00.000
10,15,53,0.170333,39.176667,0.170333,0.170333,39.176667,39.176667,2013-12-10 15:53:00.000
10,15,54,0.1645,37.835,0.1645,0.1645,37.835,37.835,2013-12-10 15:54:00.000
10,15,55,0.163333,37.566667,0.163333,0.163333,37.566667,37.566667,2013-12-10 15:55:00.000
10,15,56,0.148167,34.078333,0.148167,0.148167,34.078333,34.078333,2013-12-10 15:56:00.000
10,15,57,0.098,22.54,0.098,0.098,22.54,22.54,2013-12-10 15:57:00.000
10,15,58,0.065333,15.026667,0.065333,0.065333,15.026667,15.026667,2013-12-10 15:58:00.000
10,15,59,0.058333,13.416667,0.058333,0.058333,13.416667,13.416667,2013-12-10 15:59:00.000
10,16,0,0.0595,13.685,0.0595,0.0595,13.685,13.685,2013-12-10 16:00:00.000
10,16,1,0.147,33.81,0.147,0.147,33.81,33.81,2013-12-10 16:01:00.000
10,16,2,0.183167,42.128333,0.183167,0.183167,42.128333,42.128333,2013-12-10 16:02:00.000
10,16,3,0.191333,44.006667,0.191333,0.191333,44.006667,44.006667,2013-12-10 16:03:00.000
10,16,4,0.172667,39.713333,0.172667,0.172667,39.713333,39.713333,2013-12-10 16:04:00.000
10,16,5,0.117833,27.101667,0.117833,0.117833,27.101667,27.101667,2013-12-10 16:05:00.000
10,16,6,0.096833,22.271667,0.096833,0.096833,22.271667,22.271667,2013-12-10 16:06:00.000
10,16,7,0.0875,20.125,0.0875,0.0875,20.125,20.125,2013-12-10 16:07:00.000
10,16,8,0.106167,24.418333,0.106167,0.106167,24.418333,24.418333,2013-12-10 16:08:00.000
10,16,9,0.148167,34.078333,0.148167,0.148167,34.078333,34.078333,2013-12-10 16:09:00.000
10,16,10,0.148167,34.078333,0.148167,0.148167,34.078333,34.078333,2013-12-10 16:10:00.000
10,16,11,0.163333,37.566667,0.163333,0.163333,37.566667,37.566667,2013-12-10 16:11:00.000
10,16,12,0.137667,31.663333,0.137667,0.137667,31.663333,31.663333,2013-12-10 16:12:00.000
10,16,13,0.127167,29.248333,0.127167,0.127167,29.248333,29.248333,2013-12-10 16:13:00.000
10,16,14,0.089833,20.661667,0.089833,0.089833,20.661667,20.661667,2013-12-10 16:14:00.000
10,16,15,0.092167,21.198333,0.092167,0.092167,21.198333,21.198333,2013-12-10 16:15:00.000
10,16,16,0.119,27.37,0.119,0.119,27.37,27.37,2013-12-10 16:16:00.000
10,16,17,0.114333,26.296667,0.114333,0.114333,26.296667,26.296667,2013-12-10 16:17:00.000
10,16,18,0.162167,37.298333,0.162167,0.162167,37.298333,37.298333,2013-12-10 16:18:00.000
10,16,19,0.149333,34.346667,0.149333,0.149333,34.346667,34.346667,2013-12-10 16:19:00.000
10,16,20,0.127167,29.248333,0.127167,0.127167,29.248333,29.248333,2013-12-10 16:20:00.000
10,16,21,0.135333,31.126667,0.135333,0.135333,31.126667,31.126667,2013-12-10 16:21:00.000
10,16,22,0.169167,38.908333,0.169167,0.169167,38.908333,38.908333,2013-12-10 16:22:00.000
10,16,23,0.133,30.59,0.133,0.133,30.59,30.59,2013-12-10 16:23:00.000
10,16,24,0.144667,33.273333,0.144667,0.144667,33.273333,33.273333,2013-12-10 16:24:00.000
10,16,25,0.1435,33.005,0.1435,0.1435,33.005,33.005,2013-12-10 16:25:00.000
10,16,26,0.144667,33.273333,0.144667,0.144667,33.273333,33.273333,2013-12-10 16:26:00.000
10,16,27,0.148167,34.078333,0.148167,0.148167,34.078333,34.078333,2013-12-10 16:27:00.000
10,16,28,0.128333,29.516667,0.128333,0.128333,29.516667,29.516667,2013-12-10 16:28:00.000
10,16,29,0.128333,29.516667,0.128333,0.128333,29.516667,29.516667,2013-12-10 16:29:00.000
10,16,30,0.158667,36.493333,0.158667,0.158667,36.493333,36.493333,2013-12-10 16:30:00.000
10,16,31,0.1785,41.055,0.1785,0.1785,41.055,41.055,2013-12-10 16:31:00.000
10,16,32,0.148167,34.078333,0.148167,0.148167,34.078333,34.078333,2013-12-10 16:32:00.000
10,16,33,0.1575,36.225,0.1575,0.1575,36.225,36.225,2013-12-10 16:33:00.000
10,16,34,0.126,28.98,0.126,0.126,28.98,28.98,2013-12-10 16:34:00.000
10,16,35,0.137667,31.663333,0.137667,0.137667,31.663333,31.663333,2013-12-10 16:35:00.000
10,16,36,0.137667,31.663333,0.137667,0.137667,31.663333,31.663333,2013-12-10 16:36:00.000
10,16,37,0.138833,31.931667,0.138833,0.138833,31.931667,31.931667,2013-12-10 16:37:00.000
10,16,38,0.151667,34.883333,0.151667,0.151667,34.883333,34.883333,2013-12-10 16:38:00.000
10,16,39,0.1575,36.225,0.1575,0.1575,36.225,36.225,2013-12-10 16:39:00.000
10,16,40,0.159833,36.761667,0.159833,0.159833,36.761667,36.761667,2013-12-10 16:40:00.000
10,16,41,0.133,30.59,0.133,0.133,30.59,30.59,2013-12-10 16:41:00.000
10,16,42,0.116667,26.833333,0.116667,0.116667,26.833333,26.833333,2013-12-10 16:42:00.000
10,16,43,0.0945,21.735,0.0945,0.0945,21.735,21.735,2013-12-10 16:43:00.000
10,16,44,0.135333,31.126667,0.135333,0.135333,31.126667,31.126667,2013-12-10 16:44:00.000
10,16,45,0.149333,34.346667,0.149333,0.149333,34.346667,34.346667,2013-12-10 16:45:00.000
10,16,46,0.166833,38.371667,0.166833,0.166833,38.371667,38.371667,2013-12-10 16:46:00.000
10,16,47,0.168,38.64,0.168,0.168,38.64,38.64,2013-12-10 16:47:00.000
10,16,48,0.156333,35.956667,0.156333,0.156333,35.956667,35.956667,2013-12-10 16:48:00.000
10,16,49,0.1295,29.785,0.1295,0.1295,29.785,29.785,2013-12-10 16:49:00.000
10,16,50,0.081667,18.783333,0.081667,0.081667,18.783333,18.783333,2013-12-10 16:50:00.000
10,16,51,0.081667,18.783333,0.081667,0.081667,18.783333,18.783333,2013-12-10 16:51:00.000
10,16,52,0.092167,21.198333,0.092167,0.092167,21.198333,21.198333,2013-12-10 16:52:00.000
10,16,53,0.128333,29.516667,0.128333,0.128333,29.516667,29.516667,2013-12-10 16:53:00.000
10,16,54,0.163333,37.566667,0.163333,0.163333,37.566667,37.566667,2013-12-10 16:54:00.000
10,16,55,0.147,33.81,0.147,0.147,33.81,33.81,2013-12-10 16:55:00.000
10,16,56,0.147,33.81,0.147,0.147,33.81,33.81,2013-12-10 16:56:00.000
10,16,57,0.126,28.98,0.126,0.126,28.98,28.98,2013-12-10 16:57:00.000
10,16,58,0.077,17.71,0.077,0.077,17.71,17.71,2013-12-10 16:58:00.000
10,16,59,0.081667,18.783333,0.081667,0.081667,18.783333,18.783333,2013-12-10 16:59:00.000
10,17,0,0.105,24.15,0.105,0.105,24.15,24.15,2013-12-10 17:00:00.000
10,17,1,0.105,24.15,0.105,0.105,24.15,24.15,2013-12-10 17:01:00.000
10,17,2,0.162167,37.298333,0.162167,0.162167,37.298333,37.298333,2013-12-10 17:02:00.000
10,17,3,0.180833,41.591667,0.180833,0.180833,41.591667,41.591667,2013-12-10 17:03:00.000
10,17,4,0.191333,44.006667,0.191333,0.191333,44.006667,44.006667,2013-12-10 17:04:00.000
10,17,5,0.119,27.37,0.119,0.119,27.37,27.37,2013-12-10 17:05:00.000
10,17,6,0.103833,23.881667,0.103833,0.103833,23.881667,23.881667,2013-12-10 17:06:00.000
10,17,7,0.085167,19.588333,0.085167,0.085167,19.588333,19.588333,2013-12-10 17:07:00.000
10,17,8,0.074667,17.173333,0.074667,0.074667,17.173333,17.173333,2013-12-10 17:08:00.000
10,17,9,0.102667,23.613333,0.102667,0.102667,23.613333,23.613333,2013-12-10 17:09:00.000
10,17,10,0.1225,28.175,0.1225,0.1225,28.175,28.175,2013-12-10 17:10:00.000
10,17,11,0.163333,37.566667,0.163333,0.163333,37.566667,37.566667,2013-12-10 17:11:00.000
10,17,12,0.1435,33.005,0.1435,0.1435,33.005,33.005,2013-12-10 17:12:00.000
10,17,13,0.1435,33.005,0.1435,0.1435,33.005,33.005,2013-12-10 17:13:00.000
10,17,14,0.126,28.98,0.126,0.126,28.98,28.98,2013-12-10 17:14:00.000
10,17,15,0.127167,29.248333,0.127167,0.127167,29.248333,29.248333,2013-12-10 17:15:00.000
10,17,16,0.088667,20.393333,0.088667,0.088667,20.393333,20.393333,2013-12-10 17:16:00.000
10,17,17,0.123667,28.443333,0.123667,0.123667,28.443333,28.443333,2013-12-10 17:17:00.000
10,17,18,0.124833,28.711667,0.124833,0.124833,28.711667,28.711667,2013-12-10 17:18:00.000
10,17,19,0.147,33.81,0.147,0.147,33.81,33.81,2013-12-10 17:19:00.000
10,17,20,0.135333,31.126667,0.135333,0.135333,31.126667,31.126667,2013-12-10 17:20:00.000
10,17,21,0.135333,31.126667,0.135333,0.135333,31.126667,31.126667,2013-12-10 17:21:00.000
10,17,22,0.1505,34.615,0.1505,0.1505,34.615,34.615,2013-12-10 17:22:00.000
10,17,23,0.137667,31.663333,0.137667,0.137667,31.663333,31.663333,2013-12-10 17:23:00.000
10,17,24,0.133,30.59,0.133,0.133,30.59,30.59,2013-12-10 17:24:00.000
10,17,25,0.091,20.93,0.091,0.091,20.93,20.93,2013-12-10 17:25:00.000
10,17,26,0.137667,31.663333,0.137667,0.137667,31.663333,31.663333,2013-12-10 17:26:00.000
10,17,27,0.095667,22.003333,0.095667,0.095667,22.003333,22.003333,2013-12-10 17:27:00.000
10,17,28,0.1015,23.345,0.1015,0.1015,23.345,23.345,2013-12-10 17:28:00.000
10,17,29,0.147,33.81,0.147,0.147,33.81,33.81,2013-12-10 17:29:00.000
10,17,30,0.1505,34.615,0.1505,0.1505,34.615,34.615,2013-12-10 17:30:00.000
10,17,31,0.155167,35.688333,0.155167,0.155167,35.688333,35.688333,2013-12-10 17:31:00.000
10,17,32,0.193667,44.543333,0.193667,0.193667,44.543333,44.543333,2013-12-10 17:32:00.000
10,17,33,0.193667,44.543333,0.193667,0.193667,44.543333,44.543333,2013-12-10 17:33:00.000
10,17,34,0.141167,32.468333,0.141167,0.141167,32.468333,32.468333,2013-12-10 17:34:00.000
10,17,35,0.088667,20.393333,0.088667,0.088667,20.393333,20.393333,2013-12-10 17:35:00.000
10,17,36,0.088667,20.393333,0.088667,0.088667,20.393333,20.393333,2013-12-10 17:36:00.000
10,17,37,0.127167,29.248333,0.127167,0.127167,29.248333,29.248333,2013-12-10 17:37:00.000
10,17,38,0.149333,34.346667,0.149333,0.149333,34.346667,34.346667,2013-12-10 17:38:00.000
10,17,39,0.137667,31.663333,0.137667,0.137667,31.663333,31.663333,2013-12-10 17:39:00.000
10,17,40,0.149333,34.346667,0.149333,0.149333,34.346667,34.346667,2013-12-10 17:40:00.000
10,17,41,0.151667,34.883333,0.151667,0.151667,34.883333,34.883333,2013-12-10 17:41:00.000
10,17,42,0.117833,27.101667,0.117833,0.117833,27.101667,27.101667,2013-12-10 17:42:00.000
10,17,43,0.091,20.93,0.091,0.091,20.93,20.93,2013-12-10 17:43:00.000
10,17,44,0.093333,21.466667,0.093333,0.093333,21.466667,21.466667,2013-12-10 17:44:00.000
10,17,45,0.093333,21.466667,0.093333,0.093333,21.466667,21.466667,2013-12-10 17:45:00.000
10,17,46,0.127167,29.248333,0.127167,0.127167,29.248333,29.248333,2013-12-10 17:46:00.000
10,17,47,0.168,38.64,0.168,0.168,38.64,38.64,2013-12-10 17:47:00.000
10,17,48,0.183167,42.128333,0.183167,0.183167,42.128333,42.128333,2013-12-10 17:48:00.000
10,17,49,0.175,40.25,0.175,0.175,40.25,40.25,2013-12-10 17:49:00.000
10,17,50,0.119,27.37,0.119,0.119,27.37,27.37,2013-12-10 17:50:00.000
10,17,51,0.079333,18.246667,0.079333,0.079333,18.246667,18.246667,2013-12-10 17:51:00.000
10,17,52,0.109667,25.223333,0.109667,0.109667,25.223333,25.223333,2013-12-10 17:52:00.000
10,17,53,0.098,22.54,0.098,0.098,22.54,22.54,2013-12-10 17:53:00.000
10,17,54,0.088667,20.393333,0.088667,0.088667,20.393333,20.393333,2013-12-10 17:54:00.000
10,17,55,0.1295,29.785,0.1295,0.1295,29.785,29.785,2013-12-10 17:55:00.000
10,17,56,0.133,30.59,0.133,0.133,30.59,30.59,2013-12-10 17:56:00.000
10,17,57,0.124833,28.711667,0.124833,0.124833,28.711667,28.711667,2013-12-10 17:57:00.000
10,17,58,0.130667,30.053333,0.130667,0.130667,30.053333,30.053333,2013-12-10 17:58:00.000
10,17,59,0.149333,34.346667,0.149333,0.149333,34.346667,34.346667,2013-12-10 17:59:00.000
10,18,0,0.110833,25.491667,0.110833,0.110833,25.491667,25.491667,2013-12-10 18:00:00.000
10,18,1,0.124833,28.711667,0.124833,0.124833,28.711667,28.711667,2013-12-10 18:01:00.000
10,18,2,0.145833,33.541667,0.145833,0.145833,33.541667,33.541667,2013-12-10 18:02:00.000
10,18,3,0.138833,31.931667,0.138833,0.138833,31.931667,31.931667,2013-12-10 18:03:00.000
10,18,4,0.152833,35.151667,0.152833,0.152833,35.151667,35.151667,2013-12-10 18:04:00.000
10,18,5,0.121333,27.906667,0.121333,0.121333,27.906667,27.906667,2013-12-10 18:05:00.000
10,18,6,0.123667,28.443333,0.123667,0.123667,28.443333,28.443333,2013-12-10 18:06:00.000
10,18,7,0.158667,36.493333,0.158667,0.158667,36.493333,36.493333,2013-12-10 18:07:00.000
10,18,8,0.159833,36.761667,0.159833,0.159833,36.761667,36.761667,2013-12-10 18:08:00.000
10,18,9,0.114333,26.296667,0.114333,0.114333,26.296667,26.296667,2013-12-10 18:09:00.000
10,18,10,0.110833,25.491667,0.110833,0.110833,25.491667,25.491667,2013-12-10 18:10:00.000
10,18,11,0.1505,34.615,0.1505,0.1505,34.615,34.615,2013-12-10 18:11:00.000
10,18,12,0.128333,29.516667,0.128333,0.128333,29.516667,29.516667,2013-12-10 18:12:00.000
10,18,13,0.123667,28.443333,0.123667,0.123667,28.443333,28.443333,2013-12-10 18:13:00.000
10,18,14,0.144667,33.273333,0.144667,0.144667,33.273333,33.273333,2013-12-10 18:14:00.000
10,18,15,0.145833,33.541667,0.145833,0.145833,33.541667,33.541667,2013-12-10 18:15:00.000
10,18,16,0.169167,38.908333,0.169167,0.169167,38.908333,38.908333,2013-12-10 18:16:00.000
10,18,17,0.176167,40.518333,0.176167,0.176167,40.518333,40.518333,2013-12-10 18:17:00.000
10,18,18,0.155167,35.688333,0.155167,0.155167,35.688333,35.688333,2013-12-10 18:18:00.000
10,18,19,0.103833,23.881667,0.103833,0.103833,23.881667,23.881667,2013-12-10 18:19:00.000
10,18,20,0.098,22.54,0.098,0.098,22.54,22.54,2013-12-10 18:20:00.000
10,18,21,0.130667,30.053333,0.130667,0.130667,30.053333,30.053333,2013-12-10 18:21:00.000
10,18,22,0.158667,36.493333,0.158667,0.158667,36.493333,36.493333,2013-12-10 18:22:00.000
10,18,23,0.1505,34.615,0.1505,0.1505,34.615,34.615,2013-12-10 18:23:00.000
10,18,24,0.148167,34.078333,0.148167,0.148167,34.078333,34.078333,2013-12-10 18:24:00.000
10,18,25,0.1225,28.175,0.1225,0.1225,28.175,28.175,2013-12-10 18:25:00.000
10,18,26,0.135333,31.126667,0.135333,0.135333,31.126667,31.126667,2013-12-10 18:26:00.000
10,18,27,0.114333,26.296667,0.114333,0.114333,26.296667,26.296667,2013-12-10 18:27:00.000
10,18,28,0.123667,28.443333,0.123667,0.123667,28.443333,28.443333,2013-12-10 18:28:00.000
10,18,29,0.142333,32.736667,0.142333,0.142333,32.736667,32.736667,2013-12-10 18:29:00.000
10,18,30,0.196,45.08,0.196,0.196,45.08,45.08,2013-12-10 18:30:00.000
10,18,31,0.197167,45.348333,0.197167,0.197167,45.348333,45.348333,2013-12-10 18:31:00.000
10,18,32,0.152833,35.151667,0.152833,0.152833,35.151667,35.151667,2013-12-10 18:32:00.000
10,18,33,0.114333,26.296667,0.114333,0.114333,26.296667,26.296667,2013-12-10 18:33:00.000
10,18,34,0.119,27.37,0.119,0.119,27.37,27.37,2013-12-10 18:34:00.000
10,18,35,0.077,17.71,0.077,0.077,17.71,17.71,2013-12-10 18:35:00.000
10,18,36,0.1155,26.565,0.1155,0.1155,26.565,26.565,2013-12-10 18:36:00.000
10,18,37,0.124833,28.711667,0.124833,0.124833,28.711667,28.711667,2013-12-10 18:37:00.000
10,18,38,0.170333,39.176667,0.170333,0.170333,39.176667,39.176667,2013-12-10 18:38:00.000
10,18,39,0.161,37.03,0.161,0.161,37.03,37.03,2013-12-10 18:39:00.000
